key,0,1
#,,
int32,str,str
0,"TEXT_FESSUM2015_00305_GURENSTAFFA_000_000","喲！
我是執行委員中最專業的，人稱紅蓮祭博士！
你有任何關於紅蓮祭的問題都可以問我。"
1,"TEXT_FESSUM2015_00305_Q1_000_000","想了解什麼？"
2,"TEXT_FESSUM2015_00305_A1_000_001","什麼是紅蓮祭？"
3,"TEXT_FESSUM2015_00305_A1_000_002","什麼是<Sheet(Item,10333,0)/>？"
4,"TEXT_FESSUM2015_00305_A1_000_003","如何收集<Sheet(Item,10333,0)/>？"
5,"TEXT_FESSUM2015_00305_A1_000_004","取消"
6,"TEXT_FESSUM2015_00305_GURENSTAFFA_000_010","說起紅蓮祭，可就要追溯到五年前才行了……
當時的紅蓮祭是為了擊退火焰系魔物轟擊怪而舉辦的節日。"
7,"TEXT_FESSUM2015_00305_GURENSTAFFA_000_011","而那時進行戰鬥的對怪獸特種部隊「防爆組」，
同時也負責紅蓮祭的舉辦工作。"
8,"TEXT_FESSUM2015_00305_GURENSTAFFA_000_012","但不知為何，轟擊怪後來不再出現了。
這樣下去，好不容易被大家接受了的紅蓮祭就會消失不見……
這時，我們的執行委員長荷爾瑪伽站了出來。"
9,"TEXT_FESSUM2015_00305_GURENSTAFFA_000_013","希望讓大家更加了解冒險者活動的荷爾瑪伽，
繼承「紅蓮祭」的名字，讓它以冒險者行會節日的形式獲得了新生。"
10,"TEXT_FESSUM2015_00305_GURENSTAFFA_000_014","現在的紅蓮祭已經被大眾所接受，而且依舊保留著一些過去的傳統。
比如說街上那些轟擊怪造型的裝飾，
執行委員中也還有一些防爆組的隊員。"
11,"TEXT_FESSUM2015_00305_GURENSTAFFA_000_020","那是紅蓮祭執行委員發給前來幫忙的冒險者們作為報酬的票據。
可以去我們在太陽海岸開設的店舖交換各式禮物。"
12,"TEXT_FESSUM2015_00305_GURENSTAFFA_000_030","<Sheet(Item,10333,0)/>的獲得途徑有兩種。
第一種是對付搗亂的海盜、清理沙灘、驅逐不請自來的獸人或魔物。"
13,"TEXT_FESSUM2015_00305_GURENSTAFFA_000_031","這些都是在會場發生頻繁的問題。
在沙灘上巡邏時一經發現，需要立刻進行處理。"
14,"TEXT_FESSUM2015_00305_GURENSTAFFA_000_032","另一種就是幫店裡提供食物了。
你需要先去跟荷爾瑪伽和佩·歐碧雅諾說一聲。"
15,"TEXT_FESSUM2015_00305_GURENSTAFFA_000_033","然後就可以找紅蓮祭食品專員卡·吉波·提亞和艾斯潘，
不限次數地接受委託了。"
16,"TEXT_FESSUM2015_00305_GURENSTAFFA_000_034","選出適合你的任務努力收集<Sheet(Item,10333,0)/>吧！"
17,"TEXT_FESSUM2015_00305_SYSTEM_000_035","<Sheet(Item,10333,0)/>可以透過參加太陽海岸的F.A.T.E.事件獲得貢獻度獲得。"
18,"TEXT_FESSUM2015_00305_SYSTEM_000_036","也可以透過接受並完成紅蓮祭食品專員
卡·吉波·提亞和艾斯潘發佈的任務獲得。"
