key,0,1
#,,
int32,str,str
0,"TEXT_CTSDDD2ENTRANCE_00824_KYUSEI_000_000","哎呀，您找我有什麼事嗎？
現在這裡正在警戒中，請稍後再來。"
1,"TEXT_CTSDDD2ENTRANCE_00824_TEST_START_MENU_ENTER","<UIForeground>F20235</UIForeground><UIGlow>F20236</UIGlow>挑戰「天之御柱」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
2,"TEXT_CTSDDD2ENTRANCE_00824_TEST_START_MENU_RESET","重置「攻略進度」"
3,"TEXT_CTSDDD2ENTRANCE_00824_TEST_START_MENU_BREAKUP","解散「固定隊伍」"
4,"TEXT_CTSDDD2ENTRANCE_00824_TEST_START_MENU_SCORE","確認「積分」"
5,"TEXT_CTSDDD2ENTRANCE_00824_TEST_START_MENU_ABOUT","查看說明"
6,"TEXT_CTSDDD2ENTRANCE_00824_TEST_ENTER_MENU_TITLE","要做什麼？"
7,"TEXT_CTSDDD2ENTRANCE_00824_TEST_ENTER_MENU_FIXED","「固定隊伍」進入"
8,"TEXT_CTSDDD2ENTRANCE_00824_TEST_ENTER_MENU_MATCHING","「隨機組隊」進入"
9,"TEXT_CTSDDD2ENTRANCE_00824_TEST_ENTER_MENU_BACK","返回"
10,"TEXT_CTSDDD2ENTRANCE_00824_TEST_ENTER_FIXED_Q","確定以「固定隊伍」進入嗎？"
11,"TEXT_CTSDDD2ENTRANCE_00824_TEST_ENTER_MATCHING_Q","確定以「隨機組隊」進入嗎？"
12,"TEXT_CTSDDD2ENTRANCE_00824_KYUSEI_000_010","……您真的想要一個人前去探索嗎？
就算是<Highlight>ObjectParameter(1)</Highlight>您，
我想也肯定會陷入苦戰，真的沒問題嗎？"
13,"TEXT_CTSDDD2ENTRANCE_00824_TEST_ENTER_SOLO","確定要單人進入「天之御柱」？"
14,"TEXT_CTSDDD2ENTRANCE_00824_ENTER_WHICH_Q","要從哪層開始進入？"
15,"TEXT_CTSDDD2ENTRANCE_00824_ENTER_A1","1層"
16,"TEXT_CTSDDD2ENTRANCE_00824_ENTER_A2","21層"
17,"TEXT_CTSDDD2ENTRANCE_00824_MIDDLE_TOP_MENU_NEXT","<UIForeground>F20235</UIForeground><UIGlow>F20236</UIGlow>挑戰下一層<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
18,"TEXT_CTSDDD2ENTRANCE_00824_MIDDLE_TOP_MENU_EXPLAIN","查看說明"
19,"TEXT_CTSDDD2ENTRANCE_00824_MIDDLE_Q","可以以現在的小隊繼續進行攻略。
要前往下一層嗎？"
