key,0,1
#,,
int32,str,str
0,"TEXT_REGROC2MARIORIE_00707_MARIORIE_000_000","<Highlight>ObjectParameter(1)</Highlight>，歡迎你過來！
你要是想舉辦蒼天街重建紀念演奏會的話，
我馬上就給你安排！"
1,"TEXT_REGROC2MARIORIE_00707_MARIORIE_000_001","如果有興趣的話，
我還可以為你準備更高難度的樂譜！"
2,"TEXT_REGROC2MARIORIE_00707_SYSTEM_000_002",""
3,"TEXT_REGROC2MARIORIE_00707_Q1_000_000","要開始演奏會嗎？"
4,"TEXT_REGROC2MARIORIE_00707_A1_000_001","參加蒼天街重建紀念演奏會（普通難度）"
5,"TEXT_REGROC2MARIORIE_00707_A1_000_002","參加蒼天街重建紀念演奏會（困難難度）"
6,"TEXT_REGROC2MARIORIE_00707_A1_000_003","稍等一下"
7,"TEXT_REGROC2MARIORIE_00707_A1_000_004","請說明一下演奏方法"
8,"TEXT_REGROC2MARIORIE_00707_MARIORIE_000_003","好的！
若想舉辦蒼天街重建紀念演奏會時，
請來找我吧！"
9,"TEXT_REGROC2MARIORIE_00707_SYSTEM_000_004","蒼天街重建紀念演奏會中，
在畫面上會隨著節奏顯示出提示符。
抓對時機按下按鍵，讓演奏會取得圓滿成功吧！"
10,"TEXT_REGROC2MARIORIE_00707_SYSTEM_000_005","左邊的通常提示符：需要在光圈與提示符重合時按一下按鍵
中央的連擊提示符：需要重合之後在一定時間內連擊按鍵
右邊的長按提示符：需要重合之後在一定時間內長按按鍵"
11,"TEXT_REGROC2MARIORIE_00707_SYSTEM_000_006","可用的按鍵如下："
12,"TEXT_REGROC2MARIORIE_00707_SYSTEM_000_007","<If(Equal(PlayerParameter(80),0))>滑鼠：在畫面上任意位置點選滑鼠左鍵或滑鼠右鍵
鍵盤：點選鍵盤上alt等特殊鍵之外的正常英文字母等標準按鍵
此外，在音樂會途中將無法使用直接聊天模式。<Else/><If(GreaterThan(PlayerParameter(75),0))>控器器<Else/>手把</If>：按下除<CommandIcon(18)/>以外的所有按鍵皆可　<CommandIcon(7)/> <CommandIcon(8)/> <CommandIcon(9)/> <CommandIcon(10)/> <CommandIcon(11)/>等</If>"
13,"TEXT_REGROC2MARIORIE_00707_SYSTEM_000_008","透過按下<If(Equal(PlayerParameter(78),3))>esc<Else/>Esc</If>鍵或者<CommandIcon(18)/>鍵，
可以在中途結束蒼天街重建紀念演奏會。"
14,"TEXT_REGROC2MARIORIE_00707_MARIORIE_000_999","為了今後也能舉辦演奏會，
我這邊也得去辦些手續，
之後再來找我吧！"
