key,0,1
#,,
int32,str,str
0,"TEXT_CLSFSH351_01115_SEQ_00","漁師行會的希希蒲有工作想要委託給冒險者。"
1,"TEXT_CLSFSH351_01115_SEQ_01","接受了希希蒲的委託。和南薩納蘭遺忘綠洲的烏·葛洛姆麗對話。"
2,"TEXT_CLSFSH351_01115_SEQ_02","和烏·葛洛姆麗進行了交談。將1條<Sheet(Item,　5033,0)/>交給利姆薩·羅敏薩漁師行會的托克提克斯。在南薩納蘭的撒溝厲沙丘釣場裡用<Sheet(Item,　2600,0)/>作魚餌可以釣到<Sheet(Item,　5033,0)/>。"
3,"TEXT_CLSFSH351_01115_SEQ_03","將<Sheet(Item,　5033,0)/>交給了托克提克斯。他高興極了，說要馬上拿到俾斯麥餐廳去做成菜餚。銘記托克提克斯的感謝之情，繼續修行。

※漁師的等級達到40級以上時，可以從希希蒲那裡領取下一個漁師任務。"
4,"TEXT_CLSFSH351_01115_SEQ_04",""
5,"TEXT_CLSFSH351_01115_SEQ_05",""
6,"TEXT_CLSFSH351_01115_SEQ_06",""
7,"TEXT_CLSFSH351_01115_SEQ_07",""
8,"TEXT_CLSFSH351_01115_SEQ_08",""
9,"TEXT_CLSFSH351_01115_SEQ_09",""
10,"TEXT_CLSFSH351_01115_SEQ_10",""
11,"TEXT_CLSFSH351_01115_SEQ_11",""
12,"TEXT_CLSFSH351_01115_SEQ_12",""
13,"TEXT_CLSFSH351_01115_SEQ_13",""
14,"TEXT_CLSFSH351_01115_SEQ_14",""
15,"TEXT_CLSFSH351_01115_SEQ_15",""
16,"TEXT_CLSFSH351_01115_SEQ_16",""
17,"TEXT_CLSFSH351_01115_SEQ_17",""
18,"TEXT_CLSFSH351_01115_SEQ_18",""
19,"TEXT_CLSFSH351_01115_SEQ_19",""
20,"TEXT_CLSFSH351_01115_SEQ_20",""
21,"TEXT_CLSFSH351_01115_SEQ_21",""
22,"TEXT_CLSFSH351_01115_SEQ_22",""
23,"TEXT_CLSFSH351_01115_SEQ_23",""
24,"TEXT_CLSFSH351_01115_TODO_00","和遺忘綠洲的烏·葛洛姆麗對話"
25,"TEXT_CLSFSH351_01115_TODO_01","將<Sheet(Item,　5033,0)/>交給漁師行會的托克提克斯"
26,"TEXT_CLSFSH351_01115_TODO_02",""
