key,0,1
#,,
int32,str,str
0,"TEXT_GAIUSA608_00770_SEQ_00","石場水車的福瑟爾托，希望冒險者去討伐某些人。"
1,"TEXT_GAIUSA608_00770_SEQ_01","福瑟爾托想從寄生蜂團手中奪回村子。分別討伐1名紅腹蜂巢附近的<Sheet(BNpcName,52,0)/>、<Sheet(BNpcName,83,0)/>和<Sheet(BNpcName,172,0)/>。"
2,"TEXT_GAIUSA608_00770_SEQ_02","成功討伐了寄生蜂團。向石場水車的福瑟爾托報告。"
3,"TEXT_GAIUSA608_00770_SEQ_03","藉由成功趕走斥候，福瑟爾托看見了奪回村子的一絲曙光。願福瑟爾托的征途能一帆風順。"
4,"TEXT_GAIUSA608_00770_SEQ_04","無"
5,"TEXT_GAIUSA608_00770_SEQ_05","無"
6,"TEXT_GAIUSA608_00770_SEQ_06","無"
7,"TEXT_GAIUSA608_00770_SEQ_07","無"
8,"TEXT_GAIUSA608_00770_SEQ_08","無"
9,"TEXT_GAIUSA608_00770_SEQ_09","無"
10,"TEXT_GAIUSA608_00770_SEQ_10","無"
11,"TEXT_GAIUSA608_00770_SEQ_11","無"
12,"TEXT_GAIUSA608_00770_SEQ_12","無"
13,"TEXT_GAIUSA608_00770_SEQ_13","無"
14,"TEXT_GAIUSA608_00770_SEQ_14","無"
15,"TEXT_GAIUSA608_00770_SEQ_15","無"
16,"TEXT_GAIUSA608_00770_SEQ_16","無"
17,"TEXT_GAIUSA608_00770_SEQ_17","無"
18,"TEXT_GAIUSA608_00770_SEQ_18","無"
19,"TEXT_GAIUSA608_00770_SEQ_19","無"
20,"TEXT_GAIUSA608_00770_SEQ_20","無"
21,"TEXT_GAIUSA608_00770_SEQ_21","無"
22,"TEXT_GAIUSA608_00770_SEQ_22","無"
23,"TEXT_GAIUSA608_00770_SEQ_23","無"
24,"TEXT_GAIUSA608_00770_TODO_00","討伐<Sheet(BNpcName,52,0)/>"
25,"TEXT_GAIUSA608_00770_TODO_01","討伐<Sheet(BNpcName,83,0)/>"
26,"TEXT_GAIUSA608_00770_TODO_02","討伐<Sheet(BNpcName,172,0)/>"
27,"TEXT_GAIUSA608_00770_TODO_03","向福瑟爾托報告"
28,"TEXT_GAIUSA608_00770_TODO_04","無"
29,"TEXT_GAIUSA608_00770_TODO_05","無"
30,"TEXT_GAIUSA608_00770_TODO_06","無"
31,"TEXT_GAIUSA608_00770_TODO_07","無"
32,"TEXT_GAIUSA608_00770_TODO_08","無"
33,"TEXT_GAIUSA608_00770_TODO_09","無"
34,"TEXT_GAIUSA608_00770_TODO_10","無"
35,"TEXT_GAIUSA608_00770_TODO_11","無"
36,"TEXT_GAIUSA608_00770_TODO_12","無"
37,"TEXT_GAIUSA608_00770_TODO_13","無"
38,"TEXT_GAIUSA608_00770_TODO_14","無"
39,"TEXT_GAIUSA608_00770_TODO_15","無"
40,"TEXT_GAIUSA608_00770_TODO_16","無"
41,"TEXT_GAIUSA608_00770_TODO_17","無"
42,"TEXT_GAIUSA608_00770_TODO_18","無"
43,"TEXT_GAIUSA608_00770_TODO_19","無"
44,"TEXT_GAIUSA608_00770_TODO_20","無"
45,"TEXT_GAIUSA608_00770_TODO_21","無"
46,"TEXT_GAIUSA608_00770_TODO_22","無"
47,"TEXT_GAIUSA608_00770_TODO_23","無"
48,"TEXT_GAIUSA608_00770_FAUCERTAUX_000_000","離這裡不遠的紅腹蜂巢，曾經被稱為埋枝村。
那是一個森林之民和中原之民居住的小村落。"
49,"TEXT_GAIUSA608_00770_FAUCERTAUX_000_001","但是在靈災時，趁著村民們都去避難，
混混集團「寄生蜂團」佔領了村子。
我們鬼哭隊也嘗試收復過，但戰況始終不甚理想。"
50,"TEXT_GAIUSA608_00770_FAUCERTAUX_000_002","他們的斥候十分優秀，總是能預想出我方的行動。
於是，就輪到你這樣可以自由行動的冒險者出場了。
能否請你去討伐寄生蜂團的斥候們呢？"
51,"TEXT_GAIUSA608_00770_SYSTEM_000_000","討伐紅腹蜂巢附近的三種寄生蜂團成員各一名"
52,"TEXT_GAIUSA608_00770_FAUCERTAUX_000_010","嗯，幹得漂亮！
蜂巢中雖然遍布敵軍，但藉由你這一擊，
肯定會為我方開出一條道路的！"
