key,0,1,2,3
#,Icon,JournalCategory,,Name
int32,Image,JournalCategory,bit&01,str
0,0,0,False,""
1,61412,1,True,"新生艾奧傑亞"
2,61412,2,True,"第七星曆"
3,61412,3,True,"蒼天伊修加爾德"
4,61412,4,True,"龍詩戰爭終章"
5,61412,5,True,"龍詩戰爭尾聲"
6,61412,6,True,"紅蓮解放者"
7,61412,7,True,"解放戰爭戰後"
8,61412,8,True,"漆黑反叛者"
9,61412,9,True,"拂曉回歸"
10,61412,10,True,"末日序曲"
11,61412,11,True,"曉月之終途"
12,61412,12,True,"嶄新的冒險"
13,61412,13,True,"黃金遺產"
14,61412,14,True,"黃金遺產終章"
15,61411,15,True,"蠻神威脅"
16,61411,16,True,"巴哈姆特"
17,61411,17,True,"水晶塔"
18,61411,18,True,"亞歷山大"
19,61411,19,True,"上古眾神"
20,61411,20,True,"瑪哈之影"
21,61411,21,True,"歐米茄時空狹縫"
22,61411,21,True,"歐米茄時空狹縫外傳"
23,61411,22,True,"重返伊瓦利斯"
24,61411,23,True,"四聖獸奇譚"
25,61411,24,True,"伊甸"
26,61411,25,True,"寄葉異聞：暗黑天啟"
27,61411,26,True,"神兵武器系列"
28,61411,27,True,"萬魔殿"
29,61411,27,True,"萬魔殿外傳"
30,61411,28,True,"艾奧傑亞神話"
31,61411,29,True,"阿卡狄亞登天鬥技場"
32,61411,30,True,"瓦納·迪爾的回響"
33,0,0,False,""
34,0,0,False,""
35,0,0,False,""
36,0,0,False,""
37,61411,33,True,"劇情任務"
38,61411,33,True,"日常任務"
39,61411,35,True,"劇情任務"
40,61411,35,True,"日常任務"
41,61411,36,True,"劇情任務"
42,61411,36,True,"日常任務"
43,61411,37,True,"劇情任務"
44,61411,37,True,"日常任務"
45,61411,38,True,"劇情任務"
46,61411,38,True,"日常任務"
47,61411,39,True,"劇情任務"
48,61411,39,True,"日常任務"
49,61411,40,True,"劇情任務"
50,61411,40,True,"日常任務"
51,61411,41,True,"劇情任務"
52,61411,41,True,"日常任務"
53,61411,42,True,"劇情任務"
54,61411,42,True,"日常任務"
55,61411,43,True,"劇情任務"
56,61411,43,True,"日常任務"
57,61411,44,True,"劇情任務"
58,61411,44,True,"日常任務"
59,61411,45,True,"劇情任務"
60,61411,45,True,"日常任務"
61,61411,46,True,"劇情任務"
62,61411,46,True,"日常任務"
63,61411,47,True,"劇情任務"
64,61411,47,True,"日常任務"
65,61411,48,True,"劇情任務"
66,61411,48,True,"日常任務"
67,61411,49,True,"劇情任務"
68,61411,49,True,"日常任務"
69,61411,50,True,"劇情任務"
70,61411,50,True,"日常任務"
71,61411,51,True,"劇情任務"
72,61411,51,True,"日常任務"
73,61411,52,True,"各族盟友"
74,61411,52,True,"各族盟友：蒼天之章"
75,61411,52,True,"各族盟友：紅蓮之章"
76,61411,52,True,"各族盟友：曉月之章"
77,61411,53,True,"龍詩戰爭外傳"
78,61411,53,True,"拂曉回歸外傳"
79,61411,53,True,"嶄新的冒險外傳"
80,61411,54,True,"非著名調查員"
81,61411,54,True,"非著名調查員：蒼天之章"
82,61411,54,True,"非著名調查員：紅蓮之章"
83,61411,54,True,"希爾迪布蘭德歸來"
84,61411,54,True,"曼德維爾武器"
85,61411,54,True,"希爾迪布蘭德歸來：黃金之章"
86,61411,55,True,"黃道武器"
87,61411,55,True,"聖靈武器"
88,61411,55,True,"禁地優雷卡"
89,61411,55,True,"天佑女王"
90,0,0,False,""
91,61411,57,True,"幻影武器"
92,61411,57,True,"郵差莫古利"
93,61411,57,True,"聖恩達利姆神學院記"
94,61411,57,True,"虛無界再生計畫"
95,61411,57,True,"塔塔露的大繁榮商店"
96,61411,56,True,"多瑪冒險者團"
97,61411,56,True,"多瑪飛地重建記"
98,61411,56,True,"重建伊修加爾德：劇情任務"
99,61411,56,True,"重建伊修加爾德：支線任務"
100,61411,56,True,"莫雯卓越工具"
101,61411,56,True,"死者宮殿"
102,61411,56,True,"天之御柱"
103,61411,56,True,"正統優雷卡"
104,0,0,False,""
105,61411,56,True,"無人島開拓記"
106,61411,56,True,"多變迷宮"
107,61411,56,True,"宇宙探索：劇情任務"
108,61411,56,True,"宇宙探索：支線任務"
109,0,0,False,""
110,61411,58,True,"支線任務：拉諾西亞"
111,61411,59,True,"支線任務：黑衣森林"
112,61411,60,True,"支線任務：薩納蘭"
113,61411,61,True,"支線任務：庫爾札斯"
114,61411,62,True,"支線任務：摩杜納"
115,61411,63,True,"支線任務：伊修加爾德"
116,61411,64,True,"支線任務：阿巴拉提亞雲海"
117,61411,65,True,"支線任務：德拉瓦尼亞山麓地"
118,61411,65,True,"支線任務：德拉瓦尼亞河谷地"
119,61411,65,True,"支線任務：德拉瓦尼亞雲海"
120,61411,65,True,"支線任務：田園郡"
121,61411,66,True,"支線任務：魔大陸"
122,61411,67,True,"支線任務：神拳痕"
123,61411,67,True,"支線任務：基拉巴尼亞邊區"
124,61411,67,True,"支線任務：基拉巴尼亞山區"
125,61411,67,True,"支線任務：基拉巴尼亞湖區"
126,61411,69,True,"支線任務：黃金港"
127,61411,68,True,"支線任務：紅玉海"
128,61411,68,True,"支線任務：延夏"
129,61411,68,True,"支線任務：太陽神草原"
130,61411,70,True,"支線任務：水晶都"
131,61411,71,True,"支線任務：遊末邦"
132,61411,70,True,"支線任務：雷克蘭德"
133,61411,71,True,"支線任務：珂露西亞島"
134,61411,72,True,"支線任務：安穆·艾蘭"
135,61411,73,True,"支線任務：伊爾美格"
136,61411,74,True,"支線任務：拉凱提卡大森林"
137,61411,75,True,"支線任務：黑風海"
138,61411,76,True,"支線任務：舊薩雷安"
139,61411,77,True,"支線任務：拉札漢"
140,61411,76,True,"支線任務：迷津"
141,61411,77,True,"支線任務：薩維奈島"
142,61411,78,True,"支線任務：加雷馬"
143,61411,79,True,"支線任務：嘆息海"
144,61411,80,True,"支線任務：厄爾庇斯"
145,61411,81,True,"支線任務：天外天垓"
146,61411,82,True,"支線任務：圖萊尤拉"
147,61411,82,True,"支線任務：奧闊帕恰山"
148,61411,82,True,"支線任務：克扎瑪烏卡濕地"
149,61411,82,True,"支線任務：亞克特爾樹海"
150,61411,83,True,"支線任務：夏勞尼荒野"
151,61411,83,True,"支線任務：遺產之地"
152,61411,83,True,"支線任務：九號解決方案"
153,61411,84,True,"支線任務：九號解決方案"
154,62301,85,True,"劍術士任務"
155,62302,85,True,"格鬥士任務"
156,62303,85,True,"斧術士任務"
157,62304,85,True,"槍術士任務"
158,62305,85,True,"弓術士任務"
159,62309,85,True,"雙劍士任務"
160,62306,86,True,"幻術士任務"
161,62307,86,True,"咒術士任務"
162,62308,86,True,"巴術士任務"
163,62310,87,True,"木工師任務"
164,62311,87,True,"鍛造師任務"
165,62312,87,True,"甲冑師任務"
166,62313,87,True,"金工師任務"
167,62314,87,True,"皮革師任務"
168,62315,87,True,"裁縫師任務"
169,62316,87,True,"鍊金術師任務"
170,62317,87,True,"烹調師任務"
171,62318,88,True,"採掘師任務"
172,62319,88,True,"園藝師任務"
173,62320,88,True,"漁師任務"
174,62401,92,True,"騎士任務"
175,62402,92,True,"武僧任務"
176,62403,92,True,"戰士任務"
177,62404,92,True,"龍騎士任務"
178,62405,92,True,"吟遊詩人任務"
179,62410,92,True,"忍者任務"
180,62406,93,True,"白魔道士任務"
181,62407,93,True,"黑魔道士任務"
182,62408,93,True,"召喚士任務"
183,62409,93,True,"學者任務"
184,62412,92,True,"暗黑騎士任務"
185,62411,92,True,"機工士任務"
186,62413,93,True,"占星術師任務"
187,62414,92,True,"武士任務"
188,62415,93,True,"赤魔道士任務"
189,62417,92,True,"絕槍戰士任務"
190,62418,92,True,"舞者任務"
191,62420,93,True,"賢者任務"
192,62419,92,True,"奪魂者任務"
193,62421,92,True,"毒蛇劍士任務"
194,62422,93,True,"繪靈法師任務"
195,62416,93,True,"青魔道士任務"
196,61411,89,True,"金屬工藝部任務"
197,61411,89,True,"手工工藝部任務"
198,61411,89,True,"食藥工藝部任務"
199,61411,89,True,"大地資源部任務"
200,61411,89,True,"水生資源部任務"
201,61411,89,True,"中庸工藝館劇情任務"
202,62521,90,True,"考古系任務"
203,62521,90,True,"天文系任務"
204,62521,90,True,"醫學系任務"
205,62521,90,True,"文化系任務"
206,62521,90,True,"乙太系任務"
207,62521,90,True,"薩雷安魔法大學劇情任務"
208,62523,91,True,"五金店任務"
209,62523,91,True,"筆記工坊任務"
210,62523,91,True,"鮮榨果藝任務"
211,62523,91,True,"奇珍異寶任務"
212,62523,91,True,"隨心釣任務"
213,62523,91,True,"萬貨街劇情任務"
214,62522,94,True,"防護職能任務：漆黑之章"
215,62522,94,True,"治療職能任務：漆黑之章"
216,62522,94,True,"物理進攻職能任務：漆黑之章"
217,62522,94,True,"魔法進攻職能任務：漆黑之章"
218,62522,94,True,"職能劇情任務：漆黑之章"
219,62522,94,True,"防護職能任務：曉月之章"
220,62522,94,True,"治療職能任務：曉月之章"
221,62522,94,True,"近戰職能任務：曉月之章"
222,62522,94,True,"遠程物理職能任務：曉月之章"
223,62522,94,True,"遠程魔法職能任務：曉月之章"
224,62522,94,True,"職能劇情任務：曉月之章"
225,62522,94,True,"防護職能任務：黃金之章"
226,62522,94,True,"治療職能任務：黃金之章"
227,62522,94,True,"近戰職能任務：黃金之章"
228,62522,94,True,"遠程物理職能任務：黃金之章"
229,62522,94,True,"遠程魔法職能任務：黃金之章"
230,62522,94,True,"職能劇情任務：黃金之章"
231,61401,95,True,"黑渦團任務"
232,61402,95,True,"雙蛇黨任務"
233,61403,95,True,"不滅隊任務"
234,61411,96,True,"季節活動"
235,61411,96,True,"降神祭"
236,61411,96,True,"東節"
237,61411,96,True,"戀人節"
238,61411,96,True,"戀人節&公主節"
239,61411,96,True,"公主節"
240,61411,96,True,"公主節&尋蛋趣"
241,61411,96,True,"尋蛋趣"
242,61411,96,True,"金碟嘉年華"
243,61411,96,True,"紅蓮祭"
244,61411,96,True,"新生祭"
245,61411,96,True,"守護天節"
246,61411,96,True,"星芒祭"
247,61411,96,True,"其他季節活動"
248,61411,97,True,"紀念任務"
249,61411,97,True,"來訪者任務"
250,0,0,False,""
251,0,0,False,""
252,0,0,False,""
253,0,0,False,""
254,0,0,False,""
