key,0,1,2,3,4,5
#,Text,SelfKind,TargetKind,NumParam,FCActivityCategory,IconType
int32,str,byte,byte,byte,FCActivityCategory,sbyte
0,"",0,0,0,0,-1
1,"組建成了新公會！",0,0,0,1,0
2,"公會等級提升為<Value>IntegerParameter(1)</Value>級！",0,0,1,1,0
3,"與“<Sheet(GrandCompany,IntegerParameter(1),0)/>”的友好關係提升為“<Sheet(FCReputation,IntegerParameter(2),4)/>”！",1,0,1,1,5
4,"與“<Sheet(GrandCompany,IntegerParameter(1),0)/>”的友好關係提升為“<Sheet(FCReputation,IntegerParameter(2),4)/>”！",1,0,1,1,6
5,"與“<Sheet(GrandCompany,IntegerParameter(1),0)/>”的友好關係提升為“<Sheet(FCReputation,IntegerParameter(2),4)/>”！",1,0,1,1,7
6,"獲得了“<Sheet(FCRights,IntegerParameter(1),0)/>”的權利！",0,0,1,1,0
7,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>加入了公會。",4,0,0,2,1
8,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>加入了公會。",4,0,0,2,1
9,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>退出了公會。",4,0,0,2,2
10,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>退出了公會。",4,0,0,2,2
11,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>就任為<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>。",4,5,0,2,3
12,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>就任為<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>。",4,5,0,2,3
13,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>就任為<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>。",4,5,0,2,3
14,"公會轉到了“<Sheet(GrandCompany,IntegerParameter(1),0)/>”屬下。",0,1,0,1,5
15,"公會轉到了“<Sheet(GrandCompany,IntegerParameter(1),0)/>”屬下。",0,1,0,1,6
16,"公會轉到了“<Sheet(GrandCompany,IntegerParameter(1),0)/>”屬下。",0,1,0,1,7
17,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>修改了“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”階級的設置。",4,5,0,3,3
18,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>添加了“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”階級。",4,5,0,3,3
19,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>刪除了“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”階級。",4,5,0,3,3
20,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>修改了階級的排序。",4,0,0,3,3
21,"",4,6,1,0,-1
22,"",4,0,0,0,-1
23,"",4,0,0,0,-1
24,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>更新了公會公告。",4,0,0,3,4
25,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>更新了公會資訊。",4,0,0,3,4
26,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>更新了公會徽章。",4,0,0,3,8
27,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>獲得了“<Sheet(CompanyAction,IntegerParameter(1),0)/>”的特效。",4,0,1,4,9
28,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>使用了“<Sheet(CompanyAction,IntegerParameter(1),0)/>”的特效。",4,0,1,4,9
29,"該動態已被刪除",0,0,0,0,4
30,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>將階級名稱更改為“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”。",4,5,0,3,3
31,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>取消了“<Sheet(CompanyAction,IntegerParameter(1),0)/>”的特效。",4,0,1,4,9
32,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>放棄了“<Sheet(CompanyAction,IntegerParameter(1),0)/>”的特效。",4,0,1,4,9
33,"公會的簡稱已被修改為“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”。",0,3,0,3,4
34,"公會名已被修改為“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”。",0,2,0,3,4
35,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>將<Sheet(PlaceName,IntegerParameter(1),0)/>第<Value>IntegerParameter(2)</Value>區<Value>IntegerParameter(3)</Value>號住房名稱改成了“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”。",4,9,0,5,11
36,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>修改了“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”的問候語。",4,8,0,5,11
37,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>購買了<Sheet(PlaceName,IntegerParameter(1),0)/>第<Value>IntegerParameter(2)</Value>區<Value>IntegerParameter(3)</Value>號土地。",4,7,0,5,11
38,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>廢棄了<Sheet(PlaceName,IntegerParameter(1),0)/>第<Value>IntegerParameter(2)</Value>區<Value>IntegerParameter(3)</Value>號土地。",4,7,0,5,11
39,"<Sheet(PlaceName,IntegerParameter(1),0)/> 第<Value>IntegerParameter(2)</Value>區<Value>IntegerParameter(3)</Value>號土地被廢棄了。",0,7,0,5,11
40,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>在<Sheet(PlaceName,IntegerParameter(1),0)/>第<Value>IntegerParameter(2)</Value>區<Value>IntegerParameter(3)</Value>號土地上搭建起了“<Sheet(HousingPreset,IntegerParameter(4),0)/>”。",4,7,1,5,11
41,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>拆除了“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”。",4,8,0,5,11
42,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>更換了“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”的外部裝潢。",4,8,0,5,11
43,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>更換了“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”的內部裝潢。",4,8,0,5,11
44,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>更換了“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”的傢俱配置。",4,8,0,5,11
45,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>更換了“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”的庭具配置。",4,8,0,5,11
46,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>刪除了寫在“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”的訪客留言薄上的留言。",4,8,0,5,11
47,"收到了<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>發來的加入申請。",4,0,0,2,12
48,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>撤銷了發來的加入申請。",4,0,0,2,12
49,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>的角色已被刪除。",4,0,0,2,12
50,"拒絕了<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>發來的加入申請。",4,0,0,2,12
51,"申請數量已經到達上限。",0,0,0,2,12
52,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>在“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”裡種下了<Sheet(Item,IntegerParameter(1),0)/>。",4,10,1,6,13
53,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>對“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”裡的作物施加了<Sheet(Item,IntegerParameter(1),0)/>。",4,10,1,6,13
54,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>對“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”裡的作物澆了些水。",4,10,0,6,13
55,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>從“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”裡的作物中收穫了<Value>IntegerParameter(1)</Value>個<Sheet(Item,IntegerParameter(2),0)/>。",4,11,1,6,13
56,"並且由於雜交成功，還收穫了<Value>IntegerParameter(1)</Value>個<Sheet(Item,IntegerParameter(2),0)/>。",0,11,1,6,13
57,"由於<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>不在，“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”已被轉讓。",4,5,0,2,3
58,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>將“<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>”的作物處理掉了。",4,10,0,6,13
59,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>增設了個人用<Value>IntegerParameter(1)</Value>號房間。",4,0,1,5,11
60,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>撤除了個人用<Value>IntegerParameter(1)</Value>號房間。",4,0,1,5,11
61,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>照顧了鳥欄中的陸行鳥。",4,0,0,7,11
