key,0
#,
int32,str
0,""
1,"到達未知的海域，正在朝著“<Sheet(SubmarineExploration,IntegerParameter(1),0)/>”航行中。"
2,"初次到達“<Sheet(SubmarineExploration,IntegerParameter(1),0)/>”，即將開始探索。"
3,"到達“<Sheet(SubmarineExploration,IntegerParameter(1),0)/>”，即將開始探索。"
4,"海流安定……<Highlight>StringParameter(1)</Highlight>的“<Sheet(SubmarineSpecCategory,IntegerParameter(2),0)/>”滿足出發探索的要求。"
5,"發生了暴風雨……“<Sheet(SubmarineSpecCategory,IntegerParameter(2),0)/>”雖然滿足探索的要求，但會受到一定的影響。"
6,"海底火山活動頻繁……“<Sheet(SubmarineSpecCategory,IntegerParameter(2),0)/>”雖然滿足探索的要求，但當前狀況進行探索十分困難。"
7,"海流安定……“<Sheet(SubmarineSpecCategory,IntegerParameter(2),0)/>”沒有任何問題。"
8,"發生了暴風雨……“<Sheet(SubmarineSpecCategory,IntegerParameter(2),0)/>”雖然滿足探索的要求，但當前狀況進行探索十分困難。"
9,"“<Sheet(SubmarineSpecCategory,IntegerParameter(2),0)/>”處於不安定的狀態，不過仍然可以強行探索。"
10,"發現了包含優質成分的“<Sheet(Item,IntegerParameter(1),0)/>”，即將開始挑選回收物件。"
11,"發現了包含優質成分的“<Sheet(Item,IntegerParameter(1),0)/>”，即將開始進行回收。"
12,"檢測到“<Sheet(Item,IntegerParameter(1),0)/>”，即將開始進行回收。"
13,"檢測到“<Sheet(Item,IntegerParameter(1),0)/>”，即將開始進行回收。"
14,"充分利用了“<Sheet(SubmarineSpecCategory,IntegerParameter(2),0)/>”，回收量令人非常滿意！"
15,"考慮到“<Sheet(SubmarineSpecCategory,IntegerParameter(2),0)/>”，回收量已經算還可以了。"
16,"以當前“<Sheet(SubmarineSpecCategory,IntegerParameter(2),0)/>”回收量基本沒有多少指望……"
17,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>獲得了<Value>IntegerParameter(2)</Value>個“<Sheet(Item,IntegerParameter(1),0)/>”！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
18,"有一些額外的發現，探索繼續進行。"
19,"有一些額外的發現，不過還是先返航了。"
20,"有一些額外的發現……不過又不見了。"
21,"“<Sheet(SubmarineExploration,IntegerParameter(1),0)/>”探索完成！　發揮出了<Highlight>StringParameter(2)</Highlight>的最大性能，取得了十分喜人的成果！"
22,"“<Sheet(SubmarineExploration,IntegerParameter(1),0)/>”探索完成！　發揮出了<Highlight>StringParameter(2)</Highlight>的性能，取得了不錯的成果！"
23,"“<Sheet(SubmarineExploration,IntegerParameter(1),0)/>”探索完成！　雖然成果還不錯，但下次還要再繼續提高！"
24,"“<Sheet(SubmarineExploration,IntegerParameter(1),0)/>”探索完成！　成果還算過得去，或許有必要考慮一下調整潛水艇的配件了。"
25,"“<Sheet(SubmarineExploration,IntegerParameter(1),0)/>”探索完成！　結果十分不理想……"
26,"<UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow><Highlight>StringParameter(1)</Highlight>獲得了<Value>IntegerParameter(2)</Value><If(Equal(IntegerParameter(3),0))><Else/>(+<Value>IntegerParameter(3)</Value>%)</If>點經驗值！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
27,"即將轉向下一個目的地“<Sheet(SubmarineExploration,IntegerParameter(1),0)/>”。"
28,"所有目的地都探索完成！　即將返航！［探索完成］"
29,"<UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>在航行中發現了“<Sheet(SubmarineExploration,IntegerParameter(1),0)/>”！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
30,"<UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>探索的成果得到了認可，可以登記新的潛水艇了！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
31,"<UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>在航行中發現了“<Sheet(SubmarineMap,IntegerParameter(1),0)/>”的航海圖！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
