key,0
#,Text
int32,str
0,""
1,"確定"
2,"取消"
3,"是"
4,"否"
5,"退出"
6,"<Switch(IntegerParameter(1))><Case(1)><UIForeground>F20225</UIForeground><UIGlow>F20226</UIGlow></Case><Case(2)><UIForeground>F20227</UIForeground><UIGlow>F20228</UIGlow></Case><Case(3)><UIForeground>F20229</UIForeground><UIGlow>F2022A</UIGlow></Case><Case(4)><UIForeground>F2022B</UIForeground><UIGlow>F2022C</UIGlow></Case><Case(5)><UIForeground>F2022D</UIForeground><UIGlow>F2022E</UIGlow></Case><Case(6)><UIForeground>F2022F</UIForeground><UIGlow>F20230</UIGlow></Case><Case(7)><UIForeground>F20231</UIForeground><UIGlow>F20232</UIGlow></Case><Case(8)><UIForeground>F20233</UIForeground><UIGlow>F20234</UIGlow></Case></Switch>"
7,"無"
8,"…"
9,""
10,"日文"
11,"英文"
12,"德文"
13,"法文"
14,"簡體中文"
15,"線上帳號：<Highlight>StringParameter(1)</Highlight>"
16,"..."
17,"<Format(IntegerParameter(1),FF022C)/>"
18,"<Format(IntegerParameter(1),FF022C)/>"
19,"<Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
20,"<Format(IntegerParameter(1),FF022C)/>"
21,"<Time(IntegerParameter(1))/><Value>TopLevelParameter(222)</Value>/<Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value> <Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue>"
22,"<Time(IntegerParameter(1))/><TwoDigitValue>TopLevelParameter(222)</TwoDigitValue>/<Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value> <Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue>"
23,"<Time(IntegerParameter(1))/><Value>TopLevelParameter(222)</Value>/<Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value>"
24,"<Time(IntegerParameter(1))/><TwoDigitValue>TopLevelParameter(222)</TwoDigitValue>/<Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value>"
25,"<Time(IntegerParameter(1))/><Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value>"
26,"<Time(IntegerParameter(1))/><Value>TopLevelParameter(222)</Value>年<Value>TopLevelParameter(221)</Value>月<Value>TopLevelParameter(219)</Value>日"
27,"<Time(IntegerParameter(1))/><Value>TopLevelParameter(221)</Value>月<Value>TopLevelParameter(219)</Value>日"
28,"<Time(IntegerParameter(1))/><Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue>"
29,"<Time(IntegerParameter(1))/><If(LessThan(TopLevelParameter(218), 12))><Value>TopLevelParameter(218)</Value><Else/><Value>TopLevelParameter(218)</Value></If>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue>"
30,"<Time(IntegerParameter(1))/><Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue>:<TwoDigitValue>TopLevelParameter(216)</TwoDigitValue>"
31,"<Time(IntegerParameter(1))/><If(LessThan(TopLevelParameter(218), 12))><Value>TopLevelParameter(218)</Value><Else/><Value>TopLevelParameter(218)</Value></If>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue>:<TwoDigitValue>TopLevelParameter(216)</TwoDigitValue>"
32,"<Time(IntegerParameter(1))/><Value>TopLevelParameter(217)</Value>:<TwoDigitValue>TopLevelParameter(216)</TwoDigitValue>:<TwoDigitValue>TopLevelParameter(215)</TwoDigitValue>"
33,"<Value>IntegerParameter(1)</Value>:<TwoDigitValue>IntegerParameter(2)</TwoDigitValue>"
34,"<Value>PlayerParameter(11)</Value>:<TwoDigitValue>PlayerParameter(12)</TwoDigitValue>"
35,"<Value>IntegerParameter(1)</Value>級"
36,"<If(GreaterThan(IntegerParameter(1),0))>+<Value>IntegerParameter(1)</Value><Else/><Value>IntegerParameter(1)</Value></If>級"
37,"《<Highlight>StringParameter(1)</Highlight>》"
38,"<Highlight>StringParameter(1)</Highlight>.<Highlight>StringParameter(2)</Highlight>"
39,"幾分鐘前"
40,"<Value>IntegerParameter(1)</Value>分前"
41,"<Value>IntegerParameter(1)</Value>小時前"
42,"<Value>IntegerParameter(1)</Value>日前"
43,"<Value>IntegerParameter(1)</Value>"
44,"<Value>IntegerParameter(1)</Value>分"
45,"<Value>IntegerParameter(1)</Value>小時"
46,"----/--/--"
47,"--/--/--"
48,"--:--"
49,"<Value>IntegerParameter(1)</Value>秒"
50,"發送悄悄話"
51,"查看個人資訊"
52,"編輯資訊"
53,"申請交易"
54,"發送組隊邀請"
55,"轉讓隊長"
56,"移出小隊"
57,"攻擊"
58,"查看"
59,"加入到黑名單"
60,"從黑名單中移除"
61,"發送好友申請"
62,"取消好友申請"
63,"答覆好友申請"
64,"拒絕好友申請"
65,"解除好友"
66,"查看"
67,"回覆"
68,"刪除"
69,"撤除附件"
70,"自動跟隨"
71,"關閉通訊貝對話"
72,"開始通訊貝對話"
73,"設為常用通訊貝"
74,"解散通訊貝"
75,"正式加入通訊貝"
76,"拒絕加入通訊貝"
77,"退出通訊貝"
78,"轉讓通訊貝管理員許可權"
79,"設置通訊貝隊長"
80,"解除通訊貝隊長"
81,"移出通訊貝"
82,"關閉該通訊貝"
83,"發送加入目前通訊貝的邀請"
84,"辭去通訊貝隊長的職務"
85,"移除"
86,"分離該訊息欄"
87,"刪除該訊息欄"
88,"遞交"
89,"卸下裝備"
90,"使用"
91,"捨棄"
92,"拆分"
93,"出售"
94,"添加到附件"
95,"交易"
96,"裝備"
97,"交給僱員保管"
98,"從僱員處取回"
99,"到市場出售"
100,"複製"
101,"貼上"
102,"剪下"
103,"執行"
104,"刪除"
105,"撤銷"
106,"恢復"
107,"裝備修理"
108,"確定要傳送嗎？
將會退出正在執行的任務並離開小隊。"
109,"確定要傳送嗎？
目前正在執行的任務將會失敗。"
110,"<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>確定要捨棄<Sheet(Item,IntegerParameter(1),0)/>×<Value>IntegerParameter(2)</Value>嗎？<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
111,"陷入無法戰鬥狀態。
要傳送到返回點嗎？
目前返回點：<Sheet(PlaceName,<Sheet(Aetheryte,IntegerParameter(1),8)/>,0)/>"
112,"接受復活嗎？"
113,"接受<Highlight>StringParameter(1)</Highlight>發動的“完全復活”嗎？"
114,"確定要更換到套裝<Value>IntegerParameter(2)</Value>“<Highlight>StringParameter(1)</Highlight>”嗎？"
115,"確定要退出並回到標題畫面嗎？"
116,"確定要退出並結束遊戲嗎？"
117,"要返回嗎？"
118,"確定要回到“<Highlight>ObjectParameter(56)</Highlight>”的開始地點嗎？"
119,"即將回到“<Highlight>ObjectParameter(56)</Highlight>”的開始地點。

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※開戰後進入封鎖狀態的區域，
　只有在戰鬥結束後才能解除封鎖。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
"
120,"確定要加入<Highlight>StringParameter(1)</Highlight>的小隊嗎？"
121,"確定要拒絕<Highlight>StringParameter(1)</Highlight>發來的組隊邀請嗎？"
122,"確定要離開小隊嗎？"
123,"確定要解散小隊嗎？"
124,"確定要將<Highlight>StringParameter(1)</Highlight>加入黑名單嗎？"
125,"確定要將<Highlight>StringParameter(1)</Highlight>移出黑名單嗎？"
126,"收到了<Highlight>StringParameter(1)</Highlight>發來的好友申請，請決定是否登記為正式好友。
※選擇“保留”不作處理，一段時間後系統將自動撤銷對方的申請，屆時無論做出何種選擇對方都會從好友名單除名。"
127,"確定要拒絕<Highlight>StringParameter(1)</Highlight>發來的好友申請嗎？"
128,"確定要取消發送給<Highlight>StringParameter(1)</Highlight>的好友申請嗎？"
129,"確定要將<Highlight>StringParameter(1)</Highlight>移出好友名單嗎？"
130,"確定要向<Highlight>StringParameter(1)</Highlight>發送郵件嗎？"
131,"無法向<Highlight>StringParameter(1)</Highlight>發送郵件，郵件只能發給好友。"
132,"確定要刪除這封郵件嗎？"
133,"請選擇收件人，郵件只能發給好友。"
134,"確定要正式加入通訊貝“<Highlight>StringParameter(1)</Highlight>”嗎？"
135,"確定要拒絕通訊貝“<Highlight>StringParameter(1)</Highlight>”發來的加入邀請嗎？"
136,"確定要退出通訊貝“<Highlight>StringParameter(1)</Highlight>”嗎？"
137,"確定要解散通訊貝“<Highlight>StringParameter(1)</Highlight>”嗎？解散之後將無法恢復。"
138,"“是的，我想要解散這個通訊貝。”"
139,"確定要將“<Highlight>StringParameter(1)</Highlight>”移出通訊貝嗎？"
140,"確定要將“<Highlight>StringParameter(1)</Highlight>”設為通訊貝隊長嗎？"
141,"確定要解除“<Highlight>StringParameter(1)</Highlight>”的通訊貝隊長職務嗎？"
142,"確定要將通訊貝管理員的所有權限都轉讓給“<Highlight>StringParameter(1)</Highlight>”嗎？"
143,"“是的，我想要轉讓所有的許可權。”"
144,""
145,"任務計時"
146,"<Sheet(InstanceContent,IntegerParameter(1),3)/>"
147,"受理限額更新"
148,"<Value>IntegerParameter(1)</Value>小時 <Value>IntegerParameter(2)</Value>分後　<Time(IntegerParameter(3))/><Highlight>StringParameter(4)</Highlight><Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value> <Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue><Highlight>StringParameter(5)</Highlight>"
149,"確定要向<Highlight>StringParameter(1)</Highlight>發送好友申請嗎？"
150,""
151,"確定要使用收藏品嗎？"
152,"捨棄收藏品"
