key,0,1
#,,
int32,byte,str
0,0,""
1,0,"推薦商品"
51,0,"特典時裝"
52,0,"NPC時裝"
101,0,"Final Fantasy XIII聯動"
102,0,"降神祭"
103,0,"戀人節"
104,0,"女兒節"
105,0,"彩蛋狩獵"
106,0,"紅蓮祭"
107,0,"新生祭"
108,0,"狩獵之月"
109,0,"守護天節"
110,0,"星芒祭"
111,0,"ゴールドソーサー・フェスティバル"
151,0,"其他聯動"
201,0,"粉絲節"
202,0,"Final Fantasy X聯動"
1000,0,""
1001,0,""
1051,0,"特典時裝"
1101,0,"生活50級時裝"
1102,0,"生活60級時裝"
1103,0,"生活70級時裝"
1104,0,"生活80級時裝"
1105,0,"生活90級時裝"
1106,0,""
1151,0,"非玩家角色時裝"
1201,0,"新生祭"
1202,0,"星芒祭"
1203,0,"戀人節"
1204,0,"女兒節"
1205,0,"守護天節"
1206,0,"降神祭"
1207,0,"紅蓮祭"
1208,0,"彩蛋狩獵"
1209,0,"Final Fantasy XIII聯動"
1210,0,""
2000,0,""
2001,0,""
2051,0,""
2052,0,""
2101,0,""
2102,0,""
2103,0,""
2104,0,""
2105,0,""
2106,0,""
2107,0,""
2108,0,""
2109,0,""
2110,0,""
2111,0,""
2151,0,""
2201,0,""
2202,0,""
2251,0,""
3000,0,""
3001,0,"推薦商品"
3051,0,"特典時裝"
3052,0,"NPC時裝"
3101,0,"降神祭"
3102,0,"戀人節"
3103,0,"女兒節"
3104,0,"彩蛋狩獵"
3105,0,"金碟嘉年華"
3106,0,"紅蓮祭"
3107,0,"新生祭"
3108,0,"狩獵之月"
3109,0,"守護天節"
3110,0,"星芒祭"
