key,0
#,Text
int32,str
0,""
1,"樂器演奏
用豎琴的音色進行演奏。"
2,"樂器演奏
用鋼琴的音色進行演奏。"
3,"樂器演奏
用魯特琴的音色進行演奏。"
4,"樂器演奏
用提琴撥弦的音色進行演奏。"
5,"樂器演奏
用長笛的音色進行演奏。"
6,"樂器演奏
用雙簧管的音色進行演奏。"
7,"樂器演奏
用單簧管的音色進行演奏。"
8,"樂器演奏
用短笛的音色進行演奏。"
9,"樂器演奏
用排簫的音色進行演奏。"
10,"樂器演奏
用定音鼓的音色進行演奏。"
11,"樂器演奏
用邦戈鼓的音色進行演奏。"
12,"樂器演奏
用低音鼓的音色進行演奏。"
13,"樂器演奏
用小軍鼓的音色進行演奏。"
14,"樂器演奏
用鑔的音色進行演奏。"
15,"樂器演奏
用小號的音色進行演奏。"
16,"樂器演奏
用長號的音色進行演奏。"
17,"樂器演奏
用大號的音色進行演奏。"
18,"樂器演奏
用圓號的音色進行演奏。"
19,"樂器演奏
用薩克斯管的音色進行演奏。"
20,"樂器演奏
用小提琴的音色進行演奏。"
21,"樂器演奏
用中提琴的音色進行演奏。"
22,"樂器演奏
用大提琴的音色進行演奏。"
23,"樂器演奏
用低音提琴的音色進行演奏。"
24,"樂器演奏
用電吉他（超載）的音色進行演奏。"
25,"樂器演奏
用電吉他（清音）的音色進行演奏。"
26,"樂器演奏
用電吉他（悶音）的音色進行演奏。"
27,"樂器演奏
用電吉他（重力和絃）的音色進行演奏。"
28,"樂器演奏
用電吉他（特殊奏法）的音色進行演奏。"
