key,0,1,2,3,4
#,Name,SeparateType,DataType,JournalSection,
int32,str,byte,byte,JournalSection,byte
0,"無效分類",0,0,255,0
1,"新生艾奧傑亞主線任務",1,1,0,0
2,"第七星曆主線任務",1,1,0,0
3,"蒼天伊修加爾德主線任務",1,1,0,0
4,"龍詩戰爭終章主線任務",1,1,0,0
5,"龍詩戰爭尾聲主線任務",1,1,0,0
6,"紅蓮解放者主線任務",1,1,0,0
7,"解放戰爭戰後主線任務",1,1,0,0
8,"漆黑反叛者主線任務",1,1,0,0
9,"拂曉回歸主線任務",1,1,0,0
10,"末日序曲主線任務",1,1,0,0
11,"曉月之終途主線任務",1,1,0,0
12,"嶄新的冒險主線任務",1,1,0,0
13,"黃金遺產主線任務",1,1,1,0
14,"メインクエスト：黄金のレガシー 完結編",1,1,1,0
15,"第七星曆編年史：蠻神",1,1,2,0
16,"第七星曆編年史：巴哈姆特",1,1,2,0
17,"第七星曆編年史：水晶塔",1,1,2,0
18,"第七星曆編年史：亞歷山大",1,1,2,0
19,"第七星曆編年史：上古眾神",1,1,2,0
20,"第七星曆編年史：瑪哈之影",1,1,2,0
21,"第七星曆編年史：歐米茄",2,1,2,0
22,"第七星曆編年史：重返伊瓦利斯",1,1,2,0
23,"第七星曆編年史：四聖獸奇譚",1,1,2,0
24,"第七星曆編年史：伊甸",1,1,2,0
25,"寄葉異聞：暗黑天啟",1,1,2,0
26,"第七星曆編年史：維爾利特戰役",1,1,2,0
27,"第七星曆編年史：萬魔殿",2,1,2,0
28,"第七星曆編年史：艾奧傑亞神話",1,1,2,0
29,"第七星曆編年史：阿卡狄亞",1,1,2,0
30,"クロニクルクエスト：エコーズ オブ ヴァナ・ディール",1,1,2,0
31,"輝鱗族任務",2,1,5,0
32,"佩魯佩魯族任務",2,1,5,0
33,"各族盟友任務",2,1,5,0
34,"蜥蜴人族任務",2,1,4,0
35,"風精靈族任務",2,1,4,0
36,"地靈族任務",2,1,4,0
37,"魚人族任務",2,1,4,0
38,"鳥人族任務",2,1,4,0
39,"瓦努族任務",2,1,4,0
40,"骨頜族任務",2,1,4,0
41,"莫古利族任務",2,1,4,0
42,"甲人族任務",2,1,4,0
43,"阿難陀族任務",2,1,4,0
44,"鯰魚精族任務",2,1,4,0
45,"仙子族任務",2,1,4,0
46,"奇塔利族任務",2,1,4,0
47,"矮人族任務",2,1,4,0
48,"悌陽象族任務",2,1,4,0
49,"奧密克戎族任務",2,1,4,0
50,"兔兔族任務",2,1,4,0
51,"各族盟友任務",2,1,4,0
52,"主線劇情外傳任務",2,1,3,0
53,"非著名調查員支線任務",2,1,3,0
54,"武器強化支線任務",2,1,3,0
55,"特殊內容支線任務",2,1,3,0
56,"支線劇情任務",2,1,3,0
57,"拉諾西亞支線任務",3,1,3,0
