key,0,1,2,3,4
#,LegacyQuestID,Text,String,SortKey,Genre
int32,uint16,str,str,uint16,uint32
0,0,"","",0,0
1,0,"無形之聲","",1,341
2,1,"碧海之寶","",2,341
3,2,"利姆萊茵的傳說","",3,341
4,3,"後會無期","",4,341
5,4,"傾注之光","",5,341
6,5,"熟睡鬼","",6,341
7,6,"成千上萬的精靈","",7,341
8,7,"不速之客","",8,341
9,8,"火焰之日","",9,341
10,9,"太陽之都","",10,341
11,10,"小小的犧牲","",11,341
12,11,"災難降臨","",12,341
13,12,"開端","",13,341
14,13,"拼死的救出作戰","",14,341
15,14,"利害的調停者","",15,341
16,15,"異質者","",16,341
17,16,"炎獄之神","",17,341
18,17,"阿拉米格解放軍","",18,341
19,18,"重疊的未來","",19,341
20,59,"債鬼致富記","",20,343
21,60,"守護者啟程","",21,343
22,61,"硬幣的正反面","",22,343
23,79,"陪練對手","",23,343
24,80,"自由的權利","",24,343
25,81,"興奮的代價","",25,343
26,99,"斷罪黨的洗禮","",26,343
27,100,"我們是海盜","",27,343
28,101,"微笑注視吧","",28,343
29,139,"巴德龍的推薦","",29,343
30,140,"繆恩的推薦","",30,343
31,141,"莫莫蒂的推薦","",31,343
32,143,"想更換搭檔","",32,343
33,159,"神勇隊","",33,343
34,160,"昏暗之森","",34,343
35,161,"從過去伸出的手","",35,343
36,179,"鬼哭隊","",36,343
37,180,"石頭與黃金","",37,343
38,181,"棘手的任務","",38,343
39,239,"復仇委託","",39,343
40,240,"馬虎的傳教士","",40,343
41,241,"納爾札爾教團特約","",41,343
42,259,"樹妖任務","",42,343
43,260,"龍騎士的夢","",43,343
44,261,"呼喚","",44,343
45,299,"小小的老師","",45,343
46,300,"小鬼","",46,343
47,301,"聖靈的禮物","",47,343
48,319,"左耳男子","",48,343
49,320,"賽蓮的歌聲","",49,343
50,321,"迷惑之島","",50,343
51,359,"你的容顏","",51,343
52,360,"芙·拉敏之花","",52,343
53,361,"心臟之刃","",53,343
54,379,"無言之人","",54,343
55,380,"第二工作室","",55,343
56,381,"師徒評價制度","",56,343
57,399,"紅之章","",57,343
58,400,"灰之章","",58,343
59,401,"白之章","",59,343
60,419,"沉睡的深淵","",60,343
61,420,"化身為龍的少年","",61,343
62,421,"夢境或現實","",62,343
63,439,"顫抖的對決","",63,343
64,440,"消失的美食家","",64,343
65,441,"熱氣毒殺事件","",65,343
66,459,"時間碎片","",66,343
67,460,"秘藏大作戰","",67,343
68,461,"逃跑的女孩","",68,343
69,479,"格里達尼亞的植物根","",69,343
70,480,"憧憬的大都市","",70,343
71,481,"莫古利的花圃","",71,343
72,499,"收拾魚人族","",72,343
73,500,"魚塘精靈","",73,343
74,501,"幸福時光","",74,343
75,626,"業火的試煉","",75,342
76,632,"梅爾凡海關的失敗","",76,342
77,633,"希望之橋","",77,342
78,635,"梭魚的復仇","",78,342
79,637,"愛意滿滿","",79,342
80,638,"茫然的海盜","",80,342
81,639,"兒子的消息","",81,342
82,640,"發人深思","",82,342
83,641,"漣漪之音","",83,342
84,642,"釣魚革命","",84,342
85,643,"月色撩人","",85,342
86,645,"黑色關係","",86,342
87,647,"雕刻家的野心","",87,342
88,652,"梭魚騎士團特殊任務","",88,342
89,653,"小心夜路","",89,342
90,654,"凶猛的火舌","",90,342
91,655,"蔬菜革命","",91,342
92,657,"惡作劇的序曲","",92,342
93,658,"傳說的靈精鼠","",93,342
94,659,"惡作劇的輪舞曲","",94,342
95,661,"兒子的苦鬥","",95,342
96,662,"遺失的日記","",96,342
97,663,"藏匿的感情","",97,342
98,664,"哀悼","",98,342
99,665,"原初的呼喚","",99,342
