key,0
#,Name
int32,str
0,""
1,""
2,"50～60級"
3,"61～70級"
4,"71～80級"
5,"50～60級"
6,"61～70級"
7,"71～80級"
8,"50～60級"
9,"61～70級"
10,"71～80級"
11,"50～60級"
12,"61～70級"
13,"71～80級"
14,"50～60級"
15,"61～70級"
16,"71～80級"
17,"50～60級"
18,"61～70級"
19,"71～80級"
20,"50～60級"
21,"61～70級"
22,"71～80級"
23,"50～60級"
24,"61～70級"
25,"71～80級"
26,"50～60級"
27,"61～70級"
28,"71～80級"
29,"50～60級"
30,"61～70級"
31,"71～80級"
32,"50～60級"
33,"61～70級"
34,"71～80級"
35,"交換改良用材料（木工師）"
36,"交換改良用材料（鍛造師）"
37,"交換改良用材料（甲冑師）"
38,"交換改良用材料（金工師）"
39,"交換改良用材料（皮革師）"
40,"交換改良用材料（裁縫師）"
41,"交換改良用材料（鍊金術師）"
42,"交換改良用材料（烹調師）"
43,"交換最終改良用材料（木工師）"
44,"交換最終改良用材料（鍛造師）"
45,"交換最終改良用材料（甲冑師）"
46,"交換最終改良用材料（金工師）"
47,"交換最終改良用材料（皮革師）"
48,"交換最終改良用材料（裁縫師）"
49,"交換最終改良用材料（鍊金術師）"
50,"交換最終改良用材料（烹調師）"
51,"交換最終改良用材料（採掘師）"
52,"交換最終改良用材料（園藝師）"
53,"交換最終改良用材料（漁師）"
54,"材料交易（木工師）"
55,"材料交易（鍛造師）"
56,"材料交易（甲冑師）"
57,"材料交易（金工師）"
58,"材料交易（皮革師）"
59,"材料交易（裁縫師）"
60,"材料交易（鍊金術師）"
61,"材料交易（烹調師）"
62,"81～90級"
63,"繳納交易資本品（木工師）"
64,"繳納交易資本品（鍛造師）"
65,"繳納交易資本品（甲冑師）"
66,"繳納交易資本品（金工師）"
67,"繳納交易資本品（皮革師）"
68,"繳納交易資本品（裁縫師）"
69,"繳納交易資本品（鍊金術師）"
70,"繳納交易資本品（烹調師）"
71,"繳納交易資本品（採掘師）"
72,"繳納交易資本品（園藝師）"
73,"繳納交易資本品（漁師）"
74,"91～100級"
75,""
76,""
77,""
78,""
79,""
80,""
81,""
82,""
83,""
84,""
85,""
86,""
87,""
88,""
89,""
90,""
91,""
92,""
93,""
94,""
95,""
96,""
97,""
98,""
99,""
100,""
