key,0,1
#,Item,Name
int32,Item,str
0,0,""
1,7778,"木工秘笈第一卷"
2,7779,"鍛冶秘笈第一卷"
3,7780,"甲胄秘笈第一卷"
4,7781,"金工秘笈第一卷"
5,7782,"皮革秘笈第一卷"
6,7783,"裁縫秘笈第一卷"
7,7784,"鍊金秘笈第一卷"
8,7785,"烹調秘笈第一卷"
9,7786,"木工秘笈幻象之卷"
10,7787,"鍛冶秘笈幻象之卷"
11,7788,"甲胄秘笈幻象之卷"
12,7789,"金工秘笈幻象之卷"
13,7790,"皮革秘笈幻象之卷"
14,7791,"裁縫秘笈幻象之卷"
15,7792,"鍊金秘笈幻象之卷"
16,7793,"烹調秘笈幻象之卷"
17,8135,"木工秘笈半魔之卷"
18,8136,"鍛冶秘笈半魔之卷"
19,8137,"甲胄秘笈半魔之卷"
20,8138,"金工秘笈半魔之卷"
21,8139,"皮革秘笈半魔之卷"
22,8140,"裁縫秘笈半魔之卷"
23,8141,"鍊金秘笈半魔之卷"
24,9336,"木工秘笈第二卷"
25,9337,"鍛冶秘笈第二卷"
26,9338,"甲胄秘笈第二卷"
27,9339,"金工秘笈第二卷"
28,9340,"皮革秘笈第二卷"
29,9341,"裁縫秘笈第二卷"
30,9342,"鍊金秘笈第二卷"
31,9343,"烹調秘笈第二卷"
32,12244,"木工秘笈第三卷"
33,12245,"鍛冶秘笈第三卷"
34,12246,"甲胄秘笈第三卷"
35,12247,"金工秘笈第三卷"
36,12248,"皮革秘笈第三卷"
37,12249,"裁縫秘笈第三卷"
38,12250,"鍊金秘笈第三卷"
39,12251,"烹調秘笈第三卷"
40,14126,"木工秘笈第四卷"
41,14127,"鍛冶秘笈第四卷"
42,14128,"甲胄秘笈第四卷"
43,14129,"金工秘笈第四卷"
44,14130,"皮革秘笈第四卷"
45,14131,"裁縫秘笈第四卷"
46,14132,"鍊金秘笈第四卷"
47,14133,"烹調秘笈第四卷"
48,17869,"木工秘笈第五卷"
49,17870,"鍛冶秘笈第五卷"
50,17871,"甲胄秘笈第五卷"
51,17872,"金工秘笈第五卷"
52,17873,"皮革秘笈第五卷"
53,17874,"裁縫秘笈第五卷"
54,17875,"鍊金秘笈第五卷"
55,17876,"烹調秘笈第五卷"
56,22309,"木工秘笈第六卷"
57,22310,"鍛冶秘笈第六卷"
58,22311,"甲胄秘笈第六卷"
59,22312,"金工秘笈第六卷"
60,22313,"皮革秘笈第六卷"
61,22314,"裁縫秘笈第六卷"
62,22315,"鍊金秘笈第六卷"
63,22316,"烹調秘笈第六卷"
64,24266,"木工秘笈第七卷"
65,24267,"鍛冶秘笈第七卷"
66,24268,"甲胄秘笈第七卷"
67,24269,"金工秘笈第七卷"
68,24270,"皮革秘笈第七卷"
69,24271,"裁縫秘笈第七卷"
70,24272,"鍊金秘笈第七卷"
71,24273,"烹調秘笈第七卷"
72,29484,"木工秘笈第八卷"
73,29485,"鍛冶秘笈第八卷"
74,29486,"甲胄秘笈第八卷"
75,29487,"金工秘笈第八卷"
76,29488,"皮革秘笈第八卷"
77,29489,"裁縫秘笈第八卷"
78,29490,"鍊金秘笈第八卷"
79,29491,"烹調秘笈第八卷"
80,35618,"木工秘笈第九卷"
81,35619,"鍛冶秘笈第九卷"
82,35620,"甲胄秘笈第九卷"
83,35621,"金工秘笈第九卷"
84,35622,"皮革秘笈第九卷"
85,35623,"裁縫秘笈第九卷"
86,35624,"鍊金秘笈第九卷"
87,35625,"烹調秘笈第九卷"
88,37734,"木工秘笈第十卷"
89,37735,"鍛冶秘笈第十卷"
90,37736,"甲胄秘笈第十卷"
91,37737,"金工秘笈第十卷"
92,37738,"皮革秘笈第十卷"
93,37739,"裁縫秘笈第十卷"
94,37740,"鍊金秘笈第十卷"
95,37741,"烹調秘笈第十卷"
96,0,""
97,0,""
98,0,""
99,0,""
100,0,""
101,0,""
102,0,""
103,0,""
104,0,""
105,0,""
106,0,""
107,0,""
108,0,""
109,0,""
110,0,""
111,0,""
