key,0
#,Name
int32,str
0,""
1,""
2,""
3,""
4,""
5,"確認第一次定期報告"
6,"講述“妖精王緹坦妮雅”的故事"
7,"講述“完美神無瑕靈君”的故事"
8,"講述“黑迪斯”的故事"
9,"講述“美神吉祥天女”的故事"
10,"講述“豪神須佐之男”的故事"
11,"講述“神龍”的故事"
12,"講述“夜神月讀”的故事"
13,"講述“白虎”的故事"
14,"講述“朱雀”的故事"
15,"講述“青龍”的故事"
16,"講述“龍神巴哈姆特”的故事"
17,"講述“最終究極武器”的故事"
18,"講述“亞歷山大”的故事"
19,"確認第二次定期報告"
20,"紅寶石武器"
21,"講述“瓦厲斯皇帝”的故事"
22,"啟動零式項目"
23,"啟動零式項目第2期"
24,"啟動零式項目第3期"
25,"講述“光之戰士”的故事"
26,"確認最終報告"
27,"綠寶石武器"
28,"鑽石武器"
29,"講述“佐狄亞克”的故事"
30,"講述“海德林”的故事"
31,"陳述在“邊境之獄”的經歷"
32,"講述“終結之戰”的故事"
33,"講述“龍詩戰爭”的故事"
34,"陳述在“煉淨之獄”與“絕地之獄”的經歷"
35,"講述“希拉狄哈水道”的故事"
36,"關於“希拉狄哈水道”的書"
37,"講述“巴爾巴莉希亞”的故事"
38,"講述“盧比坎特”的故事"
39,"講述“歐米茄”的故事"
40,"陳述面對“星海的威脅”的經歷"
41,"講述“六根山”的故事"
42,"關於“六根山”的書"
43,"講述“高貝扎”的故事"
44,"講述“澤羅姆斯”的故事"
45,"講述“阿羅阿羅島”的故事"
46,"關於“阿羅阿羅島”的書"
47,""
48,"極 艷翼蛇鳥殲滅戰"
49,"極 佐拉加殲滅戰"
50,""
51,""
52,""
53,""
54,""
